,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Open,High,Low,Close,Volume,Market Cap,Coin
0,0.000174,0.000176,0.000122,0.000174,509584,-,0.000333,0.000412,0.000244,0.000328,89039,2081730,0.002295,0.002669,0.001347,0.002614,274106,30736200,,,,,,,,,,,,,,,,,,,LIFE
0,11.08,14.04,6.1,8.27,176918,613548,2.54,2.91,2.05,2.14,4909,140776,0.505078,0.515135,0.423184,0.45837,1633,27956,0.517517,0.694471,0.505979,0.686044,305,28645,0.406541,0.408674,0.361029,0.361619,2,23184,0.331192,0.333318,0.283562,0.33326100000000003,30,27963,XBC
0,0.134669,0.383644,0.134669,0.383473,7590,-,0.151095,0.158105,0.142671,0.15013900000000002,3598,1907370,0.144586,0.155885,0.077214,0.123451,3471,1729140,0.383549,0.445989,0.383549,0.42535500000000004,44032,7432830,,,,,,,,,,,,,ADST
0,0.020716,0.021825,0.017524,0.017539,1121,2297,,,,,,,,,,,,,,,,,,,,,,,,,0.027341,0.028279,0.024067,0.026267000000000002,28,37528,HXX
0,0.319194,0.407327,0.319194,0.39889600000000003,407237,-,0.110128,0.140834,0.106097,0.110214,50255,1096010,0.211076,0.255826,0.200093,0.22259,180923,2100640,0.436875,0.775953,0.436875,0.676235,49004,4347820,,,,,,,,,,,,,PING
0,0.10481,0.118797,0.090054,0.11402799999999999,2294,58138,0.571075,0.737184,0.454391,0.673794,28518,443383,0.258603,0.286313,0.239793,0.241208,375,238866,0.062753,0.06702,0.044833,0.045988,16,58399,0.022958,0.036949,0.021343,0.027460000000000002,977,21567,0.160791,0.164297,0.136229,0.157748,284,257407,BTM
0,0.039926,0.039967,0.020379,0.029332999999999998,51512,-,0.011542,0.011865,0.00888,0.011603,11502,-,0.002552,0.00289,0.002474,0.00286,2134,255302,0.013091,0.014398,0.012979,0.014315999999999999,5706,1315270,0.00993,0.011017,0.009743,0.010529,4045,1006370,0.046733,0.048792,0.041418,0.04481,52970,4815240,GCR
0,0.078962,0.087515,0.06915,0.08379500000000001,51372,-,0.431086,0.44943,0.304099,0.39115700000000003,587746,13551300,0.149464,0.150407,0.114259,0.139848,21079,4794010,,,,,,,,,,,,,,,,,,,SEND
0,0.098697,0.098697,0.078628,0.078693,39680,-,0.087899,0.153289,0.081055,0.10366500000000001,89788,-,0.03558,0.039799,0.026153,0.036704,13834,4825990,,,,,,,,,,,,,,,,,,,FRD
0,0.157848,0.313484,0.157745,0.277588,281984,-,0.084711,0.092542,0.077783,0.08126,5817,3399430,,,,,,,,,,,,,,,,,,,,,,,,,BEZ
0,75.56,79.44,74.94,74.94,2303,-,1.13,1.13,0.910055,0.958966,45133,5613740,0.978005,1.04,0.807123,0.8071229999999999,13771,3611820,2.01,2.03,1.83,1.87,48925,7317120,,,,,,,,,,,,,ZRC
0,0.001038,0.001186,0.001038,0.00118,607,11183,0.000244,0.000244,0.000242,0.000242,6,2632,0.000147,0.000147,0.000145,0.000146,0,1599,0.000636,0.00068,0.000636,0.000675,0,6970,0.027786,0.028152,0.027089,0.027844,23,313394,,,,,,,BTDX
0,5344.5,5415.44,5051.07,5415.44,452,-,5158.56,6837.72,5153.48,6740.62,27247,5158560,3370.64,3395.4,2278.67,2468.3,14190,3370640,4299.7,4607.85,4032.49,4370.29,509497,4299700,,,,,,,,,,,,,PBT
0,0.000256,0.000422,0.000231,0.000398,1455,-,0.001569,0.001695,0.001352,0.001509,6043,157659,0.000209,0.000256,0.000168,0.00021400000000000002,745,30093,0.010208,0.011415,0.009324,0.011271999999999999,49170,3366930,,,,,,,,,,,,,CMPCO
0,1.06,1.43,0.901665,1.08,28777,-,1.16,1.65,1.03,1.03,57232,8509670,0.797824,1.13,0.714527,0.890856,58647,5872080,1.35,1.73,1.26,1.58,29268,9934270,,,,,,,,,,,,,CAT
0,1.7e-05,6.5e-05,1.7e-05,2.8999999999999997e-05,270,4899,,,,,,,,,,,,,,,,,,,5e-06,7e-06,5e-06,7.000000000000001e-06,195,9404,4.1e-05,5e-05,2.5e-05,3.3e-05,669,94299,UFO
0,0.041303,0.043315,0.036464,0.043132,40067,-,0.017468,0.017728,0.016082,0.016202,16748,2930140,,,,,,,,,,,,,,,,,,,,,,,,,GRFT
0,0.101505,0.127851,0.082127,0.125389,17846,-,0.110995,0.113009,0.098209,0.11195,18046,-,,,,,,,,,,,,,,,,,,,,,,,,,MVC
0,0.019961,0.020364,0.019867,0.02026,852325,-,0.099189,0.108109,0.080117,0.087797,7830,11120900,0.024246,0.025479,0.022845,0.023853,41179,2886690,,,,,,,,,,,,,,,,,,,PLAY
0,0.108942,0.109375,0.104114,0.107795,11977,-,0.177238,0.236599,0.139059,0.23659899999999998,17817,-,0.030559,0.030559,0.028437,0.028747,389,5729780,,,,,,,,,,,,,,,,,,,STAR
0,0.650793,0.654064,0.634409,0.646892,-,1510150,0.306257,0.307591,0.292648,0.30057,-,830621,0.135388,0.136763,0.122538,0.132704,-,466429,0.098845,0.117776,0.091806,0.11014700000000001,-,400167,0.1155,0.116533,0.109581,0.110055,4656,712330,0.002363,0.002991,0.002306,0.00299,249,23986,TRC
0,0.001449,0.001771,0.001121,0.0011220000000000002,819,-,0.000863,0.000995,0.000853,0.0009939999999999999,20,-,0.000841,0.000847,0.000804,0.000837,3,-,0.003456,0.003462,0.003404,0.003421,3,-,0.003705,0.003705,0.003492,0.003557,20,-,0.027319,0.02968,0.022429,0.022444,684,295484,VTR
0,0.018968,0.022783,0.018873,0.021263999999999998,41016,-,0.009988,0.0112,0.009513,0.009549,1129,6163810,,,,,,,,,,,,,,,,,,,,,,,,,BIO
0,0.045572,0.22258,0.045572,0.09324099999999999,2688,19326,0.245095,0.256422,0.239571,0.24310500000000002,2009,158627,0.240043,0.263556,0.212483,0.254997,3681,310921,0.786091,0.904945,0.777564,0.896841,98917,1815880,,,,,,,,,,,,,SUMO
0,0.000442,0.000456,0.000441,0.00044800000000000005,2315,437970,0.00043,0.00045,0.000372,0.00043,62,425467,0.000407,0.00041,0.000395,0.000398,3,402993,0.004685,0.009243,0.004685,0.008522,236,3381830,0.002653,0.002792,0.002603,0.002777,153,1899390,,,,,,,BASH
0,0.224947,0.277414,0.224473,0.27720100000000003,39542,-,0.21956,0.232238,0.158614,0.192616,9780,-,0.244949,0.265164,0.22855,0.234448,486,5460860,,,,,,,,,,,,,,,,,,,BPL
0,0.323746,0.416311,0.323746,0.41041000000000005,4220,195808,0.189346,0.189496,0.098599,0.137132,862,125636,0.063488,0.067415,0.062804,0.062887,101,49466,0.069556,0.135936,0.068656,0.108223,6026,67108,1.9,2.24,1.9,2.0,66763,2417650,,,,,,,VRM
0,3.82,5.47,3.21,4.06,16206500,-,0.555652,0.619728,0.488961,0.575542,196533,9922540,0.126578,0.133652,0.120895,0.133382,26205,2445640,,,,,,,,,,,,,,,,,,,AIX
0,0.005908,0.007386,0.004472,0.004472,11004,-,0.071336,0.071336,0.042136,0.063563,46011,4695910,0.214462,0.252771,0.175252,0.175252,6041,14117600,,,,,,,,,,,,,,,,,,,NIO
0,0.008758,0.008983,0.008758,0.008912999999999999,60,-,0.013042,0.013132,0.008004,0.009965,351,140203,0.010775,0.011559,0.010426,0.010685,294,129572,0.009561,0.009788,0.008624,0.00863,212,118610,0.090143,0.22321,0.076867,0.17328,221748,1124090,0.8204,0.945716,0.782438,0.895435,703297,13546300,CRB
0,0.039166,0.0438,0.037233,0.042262,49040,-,0.031156,0.0333,0.026736,0.027774,17161,124701,0.047505,0.047786,0.044066,0.044143,94,190476,0.050705,0.055357,0.047783,0.047929,1111,203972,0.029586,0.030283,0.029457,0.030102999999999998,0,119474,0.051539,0.054255,0.038789,0.047754000000000005,800,208890,SWIFT
0,0.011224,0.011712,0.011224,0.011696,118,-,,,,,,,0.045906,0.065449,0.042322,0.042824,341,-,,,,,,,,,,,,,,,,,,,JIYO
0,1.06,1.11,1.06,1.07,4092,-,1.41,1.75,1.25,1.29,1377,1975240,5.82,6.3,4.71,5.26,9281,8163050,,,,,,,,,,,,,,,,,,,DGPT
0,8e-05,0.000134,7.9e-05,0.000133,1,-,7e-05,7.1e-05,4.1e-05,6.2e-05,41,1306,2.9e-05,2.9e-05,2.4e-05,2.6000000000000002e-05,26,542,2.3e-05,2.8e-05,2.3e-05,2.5e-05,234,35952,3e-06,3e-06,2e-06,2e-06,6,33097,4.7e-05,5.2e-05,4.3e-05,5.1e-05,1959,1801,1337
0,0.488362,0.729579,0.488362,0.5430189999999999,380577,-,0.175805,0.187991,0.129669,0.148963,42897,6420070,,,,,,,,,,,,,,,,,,,,,,,,,LOCI
0,0.000192,0.000215,0.000168,0.000173,4763,95957,0.000337,0.000346,0.000164,0.000166,68,168860,0.000519,0.000519,0.000478,0.000484,225,260338,0.000423,0.000428,0.000409,0.00040899999999999997,5,213257,0.000841,0.001059,0.000742,0.0008699999999999999,449,430700,,,,,,,2GIVE
0,0.000458,0.000816,0.000457,0.000816,0,3632,,,,,,,0.000708,0.000709,0.000706,0.000708,0,5619,0.001658,0.001658,0.001643,0.001643,0,13159,,,,,,,0.205535,0.234342,0.196553,0.220898,41,1721950,RC
0,0.024453,0.027416,0.024453,0.026538,24566,-,0.031973,0.03977,0.03147,0.03918,1751,2667990,0.042144,0.061276,0.033353,0.05761,2965,3516670,0.045736,0.047713,0.043061,0.043653,59610,3816430,,,,,,,,,,,,,PIPL
0,0.070831,0.71808,0.070831,0.369194,17517,-,0.877906,0.990769,0.767478,0.76888,26689,1897690,0.343641,0.455656,0.322425,0.325892,9451,877879,2.98,3.38,2.84,3.2,17822,9334660,,,,,,,,,,,,,XMCC
0,0.21471,0.229896,0.21471,0.21530300000000002,50199,-,0.121469,0.138813,0.116193,0.135733,18255,2295420,1.34,1.68,1.29,1.52,665974,25311700,,,,,,,,,,,,,,,,,,,EBTC
0,587.05,602.26,587.05,596.14,15958,-,0.096633,0.104759,0.085215,0.092197,113032,1665110,0.039285,0.043186,0.038949,0.040144,995,679569,0.014101,0.015249,0.01344,0.013465999999999999,78,245899,0.301392,0.302081,0.20407,0.20754299999999998,96978,5404790,,,,,,,BRK
0,0.08039,0.137592,0.073341,0.09525299999999999,29039,-,0.058136,0.070841,0.056582,0.05765,11668,6588060,0.098092,0.098092,0.077156,0.09021699999999999,14352,11116000,0.023999,0.173939,0.023918,0.049839999999999995,439149,3247540,,,,,,,,,,,,,PIX
0,0.313099,0.637455,0.288097,0.528521,22925,154405,0.090308,0.09665,0.087691,0.09200900000000001,758,122327,0.047211,0.051732,0.047001,0.049132,309,145151,0.007218,0.008568,0.006701,0.007328,2898,40631,0.004326,0.00466,0.00413,0.004143,63,46534,0.022079,0.024199,0.019234,0.020047,13723,458386,RIC
0,0.002671,0.003423,0.002665,0.003421,54,31453,0.003461,0.004024,0.00294,0.0037549999999999997,658,55448,0.008557,0.008699,0.00687,0.007194,5411,343666,0.00056,0.000594,0.000468,0.0005009999999999999,317,58743,0.000741,0.000776,0.000705,0.000722,439,201067,0.00028,0.000287,0.000256,0.000262,673,108177,HYP
0,0.027282,0.043869,0.027268,0.041623,69,-,0.009654,0.010496,0.009554,0.009761,11,-,0.06607,0.081581,0.053373,0.062957,433,-,0.571279,0.667718,0.550156,0.556106,35305,628914,1.55,2.07,1.55,1.83,76847,3486590,,,,,,,HUSH
0,0.047695,0.05375,0.039495,0.042612,4429860,-,0.015957,0.017206,0.015426,0.015969999999999998,487487,3475240,,,,,,,,,,,,,,,,,,,,,,,,,LEDU
0,0.000468,0.000732,7.4e-05,7.4e-05,502,23715,0.001335,0.001367,0.000808,0.000817,715,89257,0.001622,0.001702,0.001467,0.001511,821,141669,0.004743,0.004908,0.004539,0.004682,638,429823,0.019121,0.019745,0.017747,0.019495,6002,1851280,0.00763,0.0081,0.007383,0.007917,453,833344,NOTE
0,0.170773,0.268524,0.169813,0.24545100000000003,11085,15647,0.413224,0.515043,0.353335,0.398662,1813,197537,0.363779,0.382112,0.347671,0.359658,3191,576227,1.03,1.94,1.03,1.81,189332,2127750,,,,,,,,,,,,,DNR
0,0.38835,0.433962,0.364944,0.418829,85931,-,0.15409,0.167196,0.140436,0.162883,3955,3442670,,,,,,,,,,,,,,,,,,,,,,,,,CPY
0,0.005878,0.005893,0.005832,0.005876,34,-,0.009663,0.010061,0.009383,0.009708,28,12221,0.014601,0.015572,0.014431,0.015536000000000001,26,26928,0.02519,0.029014,0.023968,0.028285,2484,63420,0.096855,0.106816,0.096855,0.106422,9012,390851,,,,,,,KRB
0,0.242485,0.250392,0.242485,0.250392,125885,-,0.18621,0.188236,0.175958,0.186318,2678,3022220,,,,,,,,,,,,,,,,,,,,,,,,,SHP
0,0.016193,0.016764,0.014112,0.016165000000000002,9584,-,0.030285,0.031764,0.026423,0.031226999999999998,19097,3815600,0.022277,0.02567,0.016827,0.023791999999999997,9122,2806640,,,,,,,,,,,,,,,,,,,ZEPH
0,0.016243,0.020638,0.016207,0.016262000000000002,92,187268,0.009134,0.009134,0.0046,0.005721,3475,110625,0.003828,0.003909,0.00371,0.00371,22,50452,0.003191,0.003379,0.003175,0.0032649999999999997,79,13689,0.005636,0.005825,0.005452,0.005698,127,30158,0.011711,0.012549,0.011703,0.012463,153,165799,EFL
0,0.004045,0.004045,0.003546,0.00358,982,14904,0.004494,0.004496,0.002534,0.003415,159,16585,0.042395,0.049623,0.041169,0.049148000000000004,1687,157196,0.017092,0.017144,0.016532,0.016613,48,63843,0.016851,0.017039,0.009185,0.009342,253,65676,0.017658,0.017693,0.016439,0.016572999999999997,289,71036,BLITZ
0,0.00695,0.006962,0.006937,0.006962,10,-,0.011307,0.015193,0.010864,0.015013999999999998,15,12566,0.157832,0.158888,0.109678,0.11153099999999999,2057,262241,0.021353,0.02881,0.018153,0.022202,1423,42398,0.009701,0.010871,0.009393,0.010845,109,38395,0.030957,0.033555,0.030173,0.030224,165,205732,SPR
0,0.251537,0.312999,0.249672,0.311347,305113,-,0.368948,0.460618,0.311486,0.409429,166365,6594390,0.270825,0.358056,0.268895,0.320413,32369,5098290,,,,,,,,,,,,,,,,,,,WISH
0,0.00054,0.000751,0.000129,0.000135,4,954,0.001406,0.001675,0.000943,0.001003,17,3967,0.000353,0.000357,0.000256,0.00025699999999999996,23,1752,4.7e-05,8.1e-05,4.6e-05,5.2000000000000004e-05,3,288,0.000132,0.000134,8.6e-05,8.6e-05,13,811,0.000426,0.000513,0.000417,0.00043099999999999996,123,2609,BELA
0,1.21,1.57,1.2,1.5,116601,-,0.764693,0.826819,0.559752,0.728422,69816,-,,,,,,,,,,,,,,,,,,,,,,,,,TBX
0,0.261472,0.602309,0.261472,0.537311,48905,-,0.449671,0.475885,0.370312,0.44183599999999995,23954,1243800,1.1,1.28,0.872191,1.27,137882,3519710,,,,,,,,,,,,,,,,,,,PURE
0,0.002805,0.003459,0.002352,0.0026379999999999997,28646,86275,0.000332,0.000401,0.000282,0.0004,391,10223,0.000508,0.000601,0.000487,0.000544,22,15702,0.000277,0.000326,0.000218,0.0003,154,8630,0.004323,0.004554,0.004292,0.004485,23,136224,0.002417,0.002454,0.002408,0.002437,1,77566,TRUST
0,1.3,2.48,1.3,1.93,4834,-,1.04,1.05,0.547453,0.8179270000000001,41237,11794600,0.520309,0.530626,0.420528,0.43265200000000004,145490,5874450,,,,,,,,,,,,,,,,,,,BON
0,0.384493,0.419209,0.383553,0.419124,362421,-,0.048342,0.051825,0.033011,0.041613,4370,696125,0.296859,0.358314,0.296323,0.345933,11416,4720060,,,,,,,,,,,,,,,,,,,UFR
0,4e-08,4.1e-08,4.1e-08,4e-08,1,2443,5.5e-08,1.1e-07,5e-08,6.4e-08,36,3463,2.6e-07,3.8e-07,1.9e-07,2.1e-07,135,17904,9.9e-08,1e-07,7.3e-08,9.6e-08,6,7862,9.6e-08,1.1e-07,8.9e-08,9e-08,14,8540,8.5e-08,1.1e-07,8e-08,9.1e-08,24,7502,GCN
0,0.304823,0.389844,0.265678,0.36737,2253,-,0.101302,0.119084,0.076986,0.084386,4488,6294040,0.122348,0.128829,0.06805,0.082105,2785,7601640,0.164968,0.190461,0.149569,0.190461,28,10249600,,,,,,,,,,,,,ETT
0,0.123058,0.123748,0.119937,0.12197999999999999,5311,-,0.254935,0.314234,0.21606,0.254465,33545,1532670,0.800186,0.868207,0.700822,0.777939,13371,4930880,0.402468,0.408453,0.351756,0.373425,13412,3919570,,,,,,,,,,,,,EQT
0,0.152664,0.152664,0.152525,0.152525,40103,-,0.06495,0.065823,0.052381,0.058473000000000004,3310,4708850,,,,,,,,,,,,,,,,,,,,,,,,,DTH
0,0.034735,0.034828,0.028956,0.030911,871036,-,0.008995,0.00969,0.008559,0.009239,8642,2403760,,,,,,,,,,,,,,,,,,,,,,,,,J8T
0,0.069142,0.070268,0.069142,0.070254,11126,-,0.501306,0.520354,0.39943,0.430317,10455,169338,6.34,7.35,5.27,5.27,154536,9357780,,,,,,,,,,,,,,,,,,,HAT
0,0.38386,0.411474,0.377158,0.41147399999999995,357311,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1WO
0,4e-06,8e-06,3e-06,5e-06,32400,-,4.1e-07,9.5e-07,4e-07,9.4e-07,139,-,8.2e-05,8.9e-05,6.9e-05,8e-05,43459,12320,,,,,,,,,,,,,,,,,,,EXRN
0,0.065295,0.093253,0.063492,0.080502,4777680,-,0.06511,0.065396,0.05982,0.059859,6479420,-,,,,,,,,,,,,,,,,,,,,,,,,,NKC
0,7.09,7.48,6.6,6.92,129535,-,26.24,28.32,24.86,26.67,67224,-,,,,,,,,,,,,,,,,,,,,,,,,,REF
0,0.610829,0.697906,0.609441,0.657981,1742640,-,0.144699,0.149704,0.137731,0.138708,16698,3919650,,,,,,,,,,,,,,,,,,,,,,,,,EXY
0,3.7e-05,4.5e-05,3.6e-05,4.5e-05,367,22976,3.3e-05,3.8e-05,3.1e-05,3.3e-05,198,23159,0.00012,0.000129,0.000113,0.000128,140,89163,0.000181,0.000201,0.000175,0.000199,1,135516,0.000153,0.000185,0.00014,0.000181,14,117460,0.001531,0.001818,0.00133,0.0014529999999999999,6454,1214750,ADC
0,0.005327,0.007096,0.00265,0.0026829999999999996,320,-,0.00233,0.002551,0.002161,0.00218,260,5603,0.006187,0.006188,0.004189,0.004281,1561,45457,0.002636,0.003665,0.002576,0.003436,1144,34377,0.017322,0.01815,0.01581,0.01712,403,228737,0.642458,0.669205,0.483051,0.553227,404352,8558380,EGC
0,1.57,4.36,1.16,3.16,2379180,-,0.207896,0.227154,0.15875,0.20829699999999998,124998,-,0.051331,0.060242,0.050159,0.060025,455,2430540,,,,,,,,,,,,,,,,,,,VZT
0,0.069841,0.086178,0.053474,0.078692,10661,-,0.4063,0.518136,0.366669,0.46425,12520,219250,0.183711,0.196609,0.179767,0.18481,438,114028,0.013833,0.016065,0.013819,0.015875999999999998,226,9781,,,,,,,,,,,,,CRAVE
0,3.23,4.27,3.12,3.12,99333,-,1.52,1.67,1.41,1.57,12202,1797410,3.9,4.42,3.58,3.69,10,4615570,,,,,,,,,,,,,,,,,,,PRIX
0,0.014573,0.017814,0.01336,0.017814,26698,-,0.02274,0.022875,0.017977,0.018471,31840,5687920,0.010169,0.011071,0.006766,0.007821,98580,11280400,,,,,,,,,,,,,,,,,,,XGOX
0,0.008506,0.014418,0.008495,0.009865,9997,-,0.00831,0.008387,0.006037,0.007768000000000001,5139,822403,0.008984,0.011762,0.007669,0.010725,31271,889077,0.02807,0.031538,0.024607,0.031370999999999996,14373,3466010,,,,,,,,,,,,,VSX
0,0.04875,0.048766,0.048478,0.048563,2470,-,0.066763,0.076101,0.064465,0.075932,1175,-,0.091561,0.092059,0.077907,0.09049299999999999,1364,14145,0.678782,0.68579,0.596211,0.632228,18355,200887,0.305542,0.319805,0.305542,0.314347,4854,191048,0.389016,0.415597,0.377786,0.404075,25556,385477,CPC
0,0.069225,0.070837,0.056298,0.069406,195,98232,0.010489,0.012009,0.009366,0.011482,320,20936,0.0273,0.028269,0.02598,0.028247,291,49199,0.010244,0.012405,0.01013,0.011962,134,21868,0.008829,0.009239,0.008382,0.008656,73,27511,0.035088,0.037509,0.030523,0.032284,16335,200997,XMG
0,0.035655,0.040132,0.035655,0.039975,42740,-,0.066973,0.092095,0.047731,0.048201,87034,-,0.10521,0.110332,0.090719,0.098962,34582,17918300,,,,,,,,,,,,,,,,,,,GMT
0,0.520187,0.924454,0.512491,0.7273109999999999,12496,308414,,,,,,,0.057302,0.080528,0.044771,0.080456,507,99858,0.014624,0.016482,0.011962,0.012549,392,45946,0.001564,0.001584,0.001451,0.0015279999999999998,3,6519,0.002327,0.002477,0.00214,0.002166,23,25185,HUC
0,0.000343,0.017176,0.000343,0.017166,37972,1742,0.014941,0.019823,0.010026,0.010026,101,80407,0.020081,0.022117,0.018879,0.020733,6774,122010,0.038305,0.051368,0.036326,0.045636,144,236595,,,,,,,,,,,,,RUPX
0,0.001,0.001001,0.000957,0.000999,2398,99855,0.00059,0.000594,0.000541,0.000585,226,101178,0.000903,0.000956,0.000781,0.000875,2411,234196,0.003166,0.003364,0.002882,0.002994,7706,1350510,,,,,,,,,,,,,BBP
0,0.280294,0.434014,0.25866,0.37345300000000003,262223,-,0.306495,0.306495,0.280344,0.283531,56638,7478480,0.580551,0.688538,0.541688,0.615121,292330,14513800,0.104947,0.110522,0.080822,0.08606699999999999,93744,2623680,,,,,,,,,,,,,ODN
0,0.377946,0.449293,0.284728,0.33512,12334,-,0.217051,0.357361,0.210657,0.24623699999999998,18000,3627790,0.218775,0.294821,0.209062,0.22695300000000002,7944,3656610,0.20916,0.20916,0.159067,0.186379,2850,3495900,,,,,,,,,,,,,SCL
0,2e-05,2.8e-05,1.3e-05,1.6e-05,9902,-,4e-06,7e-06,2e-06,7.000000000000001e-06,309,12353,8e-06,8e-06,5e-06,7.000000000000001e-06,94,37791,2e-06,5e-06,2e-06,2e-06,74,18924,4e-06,4e-06,4e-06,4e-06,1,41092,6e-06,6e-06,9.7e-07,9.9e-07,18,80738,LDOGE
0,21.79,24.64,21.79,23.63,69585,-,17.45,21.09,15.87,19.28,21023,5937420,4.16,4.36,4.0,4.21,757,1428440,,,,,,,,,,,,,,,,,,,PYLNT
0,0.740707,0.740707,0.739685,0.739685,741,-,0.776658,0.784627,0.750671,0.7648590000000001,845,-,1.24,1.26,1.23,1.26,18904,-,3.35,3.54,3.22,3.54,161563,-,3.91,4.2,3.16,3.41,380220,7309120,,,,,,,FRST
0,0.000265,0.000268,0.000265,0.000267,0,2152,0.000215,0.000216,0.000212,0.000212,1,1835,,,,,,,2.2e-05,4.5e-05,2.2e-05,4.4e-05,0,217,0.000156,0.000225,0.000155,0.00021400000000000002,3,1479,0.06489,0.090235,0.050532,0.086887,19100,969751,CHC
0,0.008135,0.010833,0.002853,0.002876,63,139008,0.007474,0.036341,0.006342,0.021841,135,128107,0.026954,0.027785,0.008628,0.016924,612,468188,0.21232,0.223314,0.133456,0.20830300000000002,69371,4278040,0.04019,0.059281,0.017806,0.052025,15258,2568870,0.059372,0.065375,0.057874,0.06325499999999999,25251,6508730,YOC
0,0.003371,0.014085,0.003371,0.013465000000000001,-,143619,0.011237,0.013045,0.010663,0.012248,5645,581766,0.005948,0.006048,0.005579,0.005742000000000001,2215,374659,0.002348,0.002768,0.002278,0.002664,977,169468,0.000343,0.000346,0.000309,0.000314,23,29587,0.000793,0.000811,0.000697,0.0007480000000000001,172,85055,SXC
0,0.048316,0.051098,0.0402,0.046288,54023,-,0.012789,0.013336,0.011736,0.013059999999999999,3707,-,,,,,,,,,,,,,,,,,,,,,,,,,STAC
0,1.1e-05,1.1e-05,1.1e-05,1.1e-05,121,-,,,,,,,0.029289,0.031078,0.014556,0.023697,19460,193056,0.010272,0.012615,0.010183,0.012367,3365,181356,0.006381,0.007781,0.005905,0.007576,31577,3633350,,,,,,,GCC
0,0.003468,0.009511,0.003468,0.009511,24311,289725,0.012315,0.018113,0.012303,0.014650999999999999,7645,932332,0.076224,0.1016,0.065587,0.1016,79819,6426210,0.030135,0.031624,0.029968,0.030507,2277,2884470,,,,,,,,,,,,,TZC
0,0.466378,0.572927,0.466378,0.561301,803439,-,3.63,4.07,3.25,3.63,322118,43530300,0.346991,0.348681,0.251607,0.297452,8231,4306600,,,,,,,,,,,,,,,,,,,CRED
0,0.002384,0.003969,0.000782,0.003952000000000001,2496,-,0.006541,0.007041,0.005089,0.006425,32214,-,0.037928,0.041417,0.02951,0.033938,5578,4157600,,,,,,,,,,,,,,,,,,,FOR
0,0.000142,0.00499,0.000129,0.000442,846,12877,0.000213,0.000229,0.0002,0.000229,8769,21121,0.000268,0.000282,0.000268,0.000276,7,26644,0.000562,0.000569,0.000521,0.000532,86,55767,0.020223,0.02167,0.014942,0.020388999999999997,35700,4055120,,,,,,,PUT
0,0.501213,0.824065,0.501213,0.67413,452417,-,0.946421,0.972795,0.708586,0.88633,3636800,-,0.230703,0.253752,0.208168,0.227248,277226,2331350,,,,,,,,,,,,,,,,,,,AMM
0,0.035097,0.068171,0.035097,0.05488099999999999,32224,38194,0.029507,0.035893,0.023739,0.024871,3489,90172,0.092556,0.102859,0.064244,0.06675299999999999,16275,631481,0.144172,0.151278,0.126721,0.13306700000000002,36891,1864620,,,,,,,,,,,,,LINX
0,0.266326,0.266848,0.119261,0.119813,4809,-,0.30128,0.307037,0.279729,0.280819,2156,1978410,0.81696,0.831911,0.27112,0.730295,3652,5446400,0.336994,0.346888,0.333981,0.337714,338,-,0.442425,1.05,0.41976,0.478281,4706,2905260,,,,,,,EMV
0,0.175362,0.408789,0.175124,0.201442,53402,-,0.344742,0.375476,0.309273,0.317832,36545,2216750,0.286382,0.314493,0.252355,0.257654,23040,4588810,,,,,,,,,,,,,,,,,,,MAG
0,8.28,8.28,7.22,7.23,78931,-,3.29,5.39,3.0,3.6,181180,-,2.51,2.53,1.98,2.1,8352,2200430,,,,,,,,,,,,,,,,,,,KZC
0,0.000108,0.000135,0.000108,0.000135,14,6282,0.00028,0.000382,0.000262,0.000266,22,18180,0.000123,0.000145,9.8e-05,0.00011200000000000001,73,9303,6.1e-05,6.9e-05,5.2e-05,6.500000000000001e-05,31,4585,7e-05,7e-05,6.5e-05,6.6e-05,3,5321,0.000937,0.000944,0.000908,0.0009429999999999999,6,70834,ZNY
0,0.253907,0.437012,0.248466,0.37277899999999997,3424,-,0.102747,0.188723,0.102747,0.112535,190,821976,0.208968,0.276076,0.166464,0.272066,426,1671740,0.405182,0.420714,0.40047,0.41547399999999995,3,3241460,,,,,,,,,,,,,AHT
0,3.3e-05,4.1e-05,2.6e-05,2.9999999999999997e-05,325,21651,4.3e-05,4.9e-05,4e-05,4.8e-05,48,31263,7e-06,7e-06,7e-06,7.000000000000001e-06,30,6779,6e-06,6e-06,6e-06,6e-06,12,6359,8e-06,8e-06,8e-06,8e-06,0,27772,8e-06,9e-06,8e-06,9e-06,33,51642,NKA
0,0.031186,0.071576,0.03116,0.071576,2140,257155,0.217061,0.361774,0.198076,0.329009,14405,2294340,0.137382,0.187531,0.098046,0.18621600000000002,1917,1463860,0.184176,0.184963,0.161713,0.17446199999999998,3645,2338610,,,,,,,,,,,,,CREA
0,0.091948,0.096231,0.085411,0.09073200000000001,1976,19603,0.231008,0.303442,0.161109,0.29678699999999997,1592,97973,0.281076,0.335757,0.281076,0.295589,815,240455,0.134252,0.17131,0.13055,0.13644900000000001,610,201483,0.89728,0.990085,0.805439,0.899177,11831,2409040,,,,,,,ZER
